loyalty_number,primary_segment,next_best_action,priority_band,retention_priority_score,recovery_potential_band,recovery_potential_score_v2,clv,loyalty_value_at_risk,clv_tier,loyalty_card,province,city,behavioral_churn,formal_churn,churn_status_group,active_month_rate,inactive_months,flights_last_6m,points_collector_flag,sharp_drop_flag,seasonal_flag
280602,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9264.33,9264.33,Premium Value,Nova,Nova Scotia,Halifax,1,1,Confirmed Churn,0.0,24,0,0,0,0
486422,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9259.72,9259.72,Premium Value,Nova,British Columbia,Whistler,1,1,Confirmed Churn,0.0,24,0,0,0,0
575145,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9217.13,9217.13,Premium Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
217235,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9212.61,9212.61,Premium Value,Star,Quebec,Hull,1,1,Confirmed Churn,0.0,24,0,0,0,0
562501,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9206.43,9206.43,Premium Value,Nova,Quebec,Montreal,1,0,Silent Risk,0.0,24,0,0,0,0
491495,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9199.39,9199.39,Premium Value,Nova,Quebec,Montreal,1,0,Silent Risk,0.0,24,0,0,0,0
139270,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9185.03,9185.03,Premium Value,Aurora,British Columbia,Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
980145,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9162.06,9162.06,Premium Value,Star,Ontario,Toronto,1,0,Silent Risk,0.0,24,0,0,0,0
654919,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9162.06,9162.06,Premium Value,Aurora,British Columbia,Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
787899,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9106.87,9106.87,Premium Value,Star,Nova Scotia,Halifax,1,1,Confirmed Churn,0.0,24,0,0,0,0
219806,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9101.52,9101.52,Premium Value,Star,Manitoba,Winnipeg,1,1,Confirmed Churn,0.0,24,0,0,0,0
287962,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9095.05,9095.05,Premium Value,Star,Quebec,Montreal,1,1,Confirmed Churn,0.0,24,0,0,0,0
382678,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9095.05,9095.05,Premium Value,Nova,British Columbia,Whistler,1,1,Confirmed Churn,0.0,24,0,0,0,0
921403,Premium Drifter,Personalized premium win-back offer,Critical Priority,75,Medium Recovery Potential,40,9080.6,9080.6,Premium Value,Aurora,New Brunswick,Fredericton,1,1,Confirmed Churn,0.125,21,0,0,0,1
128615,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9079.82,9079.82,Premium Value,Nova,British Columbia,Whistler,1,0,Silent Risk,0.0,24,0,0,0,0
765223,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9075.77,9075.77,Premium Value,Aurora,Ontario,Toronto,1,0,Silent Risk,0.0,24,0,0,0,0
879812,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9075.77,9075.77,Premium Value,Nova,British Columbia,Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
898119,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9061.95,9061.95,Premium Value,Nova,British Columbia,Whistler,1,1,Confirmed Churn,0.0,24,0,0,0,0
559657,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9061.06,9061.06,Premium Value,Star,Quebec,Montreal,1,0,Silent Risk,0.0,24,0,0,0,0
678544,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9061.06,9061.06,Premium Value,Star,British Columbia,West Vancouver,1,0,Silent Risk,0.0,24,0,0,0,0
431286,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9043.68,9043.68,Premium Value,Nova,British Columbia,Vancouver,1,0,Silent Risk,0.0,24,0,0,0,0
423119,Premium Drifter,Personalized premium win-back offer,Critical Priority,85,Medium Recovery Potential,50,9035.67,9035.67,Premium Value,Nova,New Brunswick,Fredericton,1,1,Confirmed Churn,0.2916666666666667,17,0,0,1,0
677292,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9035.67,9035.67,Premium Value,Star,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
899271,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9035.67,9035.67,Premium Value,Star,Quebec,Tremblant,1,1,Confirmed Churn,0.0,24,0,0,0,0
771353,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,60,9033.25,9033.25,Premium Value,Nova,Quebec,Montreal,1,1,Confirmed Churn,0.2916666666666667,17,0,0,0,0
966698,Premium Drifter,Personalized premium win-back offer,Critical Priority,90,Medium Recovery Potential,40,9029.94,9029.94,Premium Value,Nova,Manitoba,Winnipeg,1,1,Confirmed Churn,0.1666666666666666,20,0,0,1,1
924796,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9022.08,9022.08,Premium Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
984968,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9015.92,9015.92,Premium Value,Star,Ontario,Trenton,1,1,Confirmed Churn,0.0,24,0,0,0,0
288112,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,9012.92,9012.92,Premium Value,Nova,Quebec,Quebec City,1,1,Confirmed Churn,0.0416666666666666,23,0,0,0,0
957377,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,9007.43,9007.43,Premium Value,Star,British Columbia,Vancouver,1,0,Silent Risk,0.0,24,0,0,0,0
847283,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,65,8992.78,8992.78,Premium Value,Aurora,Quebec,Montreal,1,0,Silent Risk,0.0,24,0,0,0,0
544306,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,8992.78,8992.78,Premium Value,Nova,British Columbia,Whistler,1,1,Confirmed Churn,0.125,21,0,0,0,0
977377,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,40,8984.04,8984.04,Premium Value,Star,Ontario,Ottawa,1,1,Confirmed Churn,0.25,18,0,0,0,0
489592,Premium Drifter,Personalized premium win-back offer,Critical Priority,70,Medium Recovery Potential,50,8960.28,8960.28,Premium Value,Nova,Alberta,Edmonton,1,1,Confirmed Churn,0.0833333333333333,22,0,0,0,0
827353,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8937.12,8937.12,High Value,Nova,British Columbia,Victoria,1,0,Silent Risk,0.0,11,0,0,0,0
580592,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8925.63,8925.63,High Value,Aurora,Quebec,Montreal,1,1,Confirmed Churn,0.0,24,0,0,0,0
177199,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8906.99,8906.99,High Value,Nova,Ontario,Ottawa,1,0,Silent Risk,0.0,24,0,0,0,0
489609,Travel Break Risk,Travel pattern break alert with limited-time offer,High Priority,65,Low Recovery Potential,20,8901.47,8901.47,High Value,Star,Ontario,Toronto,1,1,Confirmed Churn,0.25,18,0,0,1,0
235030,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8900.42,8900.42,High Value,Nova,New Brunswick,Fredericton,1,0,Silent Risk,0.0,24,0,0,0,0
373737,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Medium Recovery Potential,40,8888.88,8888.88,High Value,Nova,Manitoba,Winnipeg,1,1,Confirmed Churn,0.375,15,0,0,0,0
781797,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,65,8888.14,8888.14,High Value,Nova,British Columbia,Vancouver,1,0,Silent Risk,0.2916666666666667,17,0,0,0,0
707710,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8886.3,8886.3,High Value,Star,Ontario,Thunder Bay,1,0,Silent Risk,0.0,11,0,0,0,0
652781,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8879.79,8879.79,High Value,Nova,British Columbia,Vancouver,1,0,Silent Risk,0.0,24,0,0,0,0
861879,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Medium Recovery Potential,40,8879.79,8879.79,High Value,Aurora,Quebec,Montreal,1,1,Confirmed Churn,0.375,15,0,0,0,0
231319,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8879.79,8879.79,High Value,Nova,Quebec,Hull,1,1,Confirmed Churn,0.0,24,0,0,0,0
246399,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8879.79,8879.79,High Value,Star,Nova Scotia,Halifax,1,1,Confirmed Churn,0.0,24,0,0,0,0
989429,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8874.55,8874.55,High Value,Nova,Quebec,Tremblant,1,0,Silent Risk,0.0,24,0,0,0,0
235454,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Medium Recovery Potential,40,8873.53,8873.53,High Value,Aurora,Quebec,Montreal,1,1,Confirmed Churn,0.2916666666666667,17,0,0,0,0
185531,Seasonal Risk,Seasonal timing reminder before peak travel period,High Priority,55,Low Recovery Potential,20,8845.19,8845.19,High Value,Nova,Ontario,Thunder Bay,1,1,Confirmed Churn,0.125,21,0,0,0,1
528095,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8845.07,8845.07,High Value,Nova,Ontario,Ottawa,1,1,Confirmed Churn,0.0,24,0,0,0,0
427804,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8840.19,8840.19,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
759417,Silent Risk,Early retention call or targeted offer,High Priority,65,Medium Recovery Potential,65,8838.09,8838.09,High Value,Star,Ontario,Toronto,1,0,Silent Risk,0.4583333333333333,13,0,0,1,0
126308,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8838.09,8838.09,High Value,Aurora,Manitoba,Winnipeg,1,1,Confirmed Churn,0.0,24,0,0,0,0
882443,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8838.09,8838.09,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
577901,Seasonal Risk,Seasonal timing reminder before peak travel period,High Priority,55,Low Recovery Potential,30,8828.38,8828.38,High Value,Star,Nova Scotia,Halifax,1,1,Confirmed Churn,0.1666666666666666,20,0,0,0,1
125606,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8826.61,8826.61,High Value,Star,Quebec,Montreal,1,0,Silent Risk,0.0,24,0,0,0,0
120206,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8819.02,8819.02,High Value,Star,British Columbia,Victoria,1,1,Confirmed Churn,0.0,24,0,0,0,0
100504,Travel Break Risk,Travel pattern break alert with limited-time offer,High Priority,65,Low Recovery Potential,20,8807.61,8807.61,High Value,Nova,Ontario,Sudbury,1,1,Confirmed Churn,0.25,18,0,0,1,0
327098,Silent Risk,Early retention call or targeted offer,High Priority,65,Medium Recovery Potential,65,8804.54,8804.54,High Value,Aurora,British Columbia,Vancouver,1,0,Silent Risk,0.5416666666666666,11,0,0,1,0
397242,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,30,8789.88,8789.88,High Value,Star,British Columbia,Dawson Creek,1,1,Confirmed Churn,0.25,18,0,0,0,0
252531,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8750.71,8750.71,High Value,Aurora,New Brunswick,Moncton,1,1,Confirmed Churn,0.0,24,0,0,0,0
129071,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8750.22,8750.22,High Value,Aurora,Ontario,Kingston,1,1,Confirmed Churn,0.0,24,0,0,0,0
655016,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8743.85,8743.85,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.2083333333333333,19,0,0,0,0
416940,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8733.53,8733.53,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.25,18,0,0,0,0
728687,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8725.29,8725.29,High Value,Star,Ontario,Thunder Bay,1,1,Confirmed Churn,0.0,24,0,0,0,0
394200,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8722.9,8722.9,High Value,Nova,Quebec,Montreal,1,1,Confirmed Churn,0.0,24,0,0,0,0
464828,Silent Risk,Early retention call or targeted offer,High Priority,65,Medium Recovery Potential,45,8720.46,8720.46,High Value,Nova,Quebec,Montreal,1,0,Silent Risk,0.125,21,0,0,1,0
857949,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8717.05,8717.05,High Value,Aurora,Manitoba,Winnipeg,1,1,Confirmed Churn,0.0,24,0,0,0,0
281032,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8711.3,8711.3,High Value,Aurora,British Columbia,Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
632816,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8709.85,8709.85,High Value,Aurora,Quebec,Tremblant,1,1,Confirmed Churn,0.0,24,0,0,0,0
827677,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8697.88,8697.88,High Value,Star,British Columbia,Whistler,1,0,Silent Risk,0.0,11,0,0,0,0
976330,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8694.0,8694.0,High Value,Star,British Columbia,Victoria,1,0,Silent Risk,0.0,24,0,0,0,0
624528,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8693.63,8693.63,High Value,Star,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
339274,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8681.05,8681.05,High Value,Aurora,British Columbia,Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
406287,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8668.61,8668.61,High Value,Star,Alberta,Calgary,1,1,Confirmed Churn,0.2083333333333333,19,0,0,0,0
848498,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8667.09,8667.09,High Value,Star,Newfoundland,St. John's,1,0,Silent Risk,0.0,24,0,0,0,0
379117,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,30,8663.5,8663.5,High Value,Nova,Ontario,Toronto,1,1,Confirmed Churn,0.2083333333333333,19,0,0,0,0
252628,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8663.36,8663.36,High Value,Nova,Alberta,Edmonton,1,0,Silent Risk,0.0,24,0,0,0,0
496686,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8663.36,8663.36,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.2083333333333333,19,0,0,0,0
294278,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8661.74,8661.74,High Value,Aurora,British Columbia,West Vancouver,1,1,Confirmed Churn,0.0,24,0,0,0,0
622632,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8661.74,8661.74,High Value,Nova,Quebec,Montreal,1,1,Confirmed Churn,0.0,24,0,0,0,0
123784,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8658.86,8658.86,High Value,Star,British Columbia,Vancouver,1,0,Silent Risk,0.0,24,0,0,0,0
185815,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8658.86,8658.86,High Value,Star,Ontario,Kingston,1,0,Silent Risk,0.0,24,0,0,0,0
582097,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8658.86,8658.86,High Value,Star,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
639116,Seasonal Risk,Seasonal timing reminder before peak travel period,High Priority,55,Low Recovery Potential,20,8653.3,8653.3,High Value,Nova,Quebec,Montreal,1,1,Confirmed Churn,0.125,21,0,0,0,1
203815,Travel Break Risk,Travel pattern break alert with limited-time offer,Critical Priority,70,Low Recovery Potential,20,8650.0,8650.0,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.2083333333333333,19,0,0,1,1
466384,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8647.14,8647.14,High Value,Aurora,Ontario,Toronto,1,1,Confirmed Churn,0.0,24,0,0,0,0
572812,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,30,8646.55,8646.55,High Value,Aurora,British Columbia,Vancouver,1,1,Confirmed Churn,0.25,18,0,0,0,0
875232,Silent Risk,Early retention call or targeted offer,High Priority,65,Medium Recovery Potential,65,8646.5,8646.5,High Value,Aurora,Quebec,Montreal,1,0,Silent Risk,0.4583333333333333,13,0,0,1,0
247692,Healthy / Monitor,Low-cost automated reactivation,High Priority,50,Low Recovery Potential,20,8646.5,8646.5,High Value,Nova,Manitoba,Winnipeg,1,1,Confirmed Churn,0.0833333333333333,22,0,0,0,0
872341,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8640.75,8640.75,High Value,Nova,Nova Scotia,Halifax,1,0,Silent Risk,0.0,24,0,0,0,0
655263,Silent Risk,Early retention call or targeted offer,High Priority,50,Medium Recovery Potential,45,8630.05,8630.05,High Value,Star,Alberta,Calgary,1,0,Silent Risk,0.0,24,0,0,0,0
